Gmt time,Open,High,Low,Close,Volume
28.03.2008 21:00:00.000,1.57942,1.57942,1.57942,1.57942,0
29.03.2008 21:00:00.000,1.57942,1.57942,1.57942,1.57942,0
30.03.2008 21:00:00.000,1.57986,1.58979,1.57683,1.57878,728925.7913
31.03.2008 21:00:00.000,1.57874,1.57901,1.55616,1.56149,764339.3184
01.04.2008 21:00:00.000,1.56127,1.57027,1.55321,1.56835,764761.3366
02.04.2008 21:00:00.000,1.56840,1.56983,1.55082,1.56831,765067.1106
03.04.2008 21:00:00.000,1.56852,1.57742,1.56375,1.57362,754585.6799999998
04.04.2008 21:00:00.000,1.57362,1.57362,1.57362,1.57362,0
05.04.2008 21:00:00.000,1.57362,1.57362,1.57362,1.57362,0
06.04.2008 21:00:00.000,1.57312,1.57394,1.56257,1.57105,764574.5115
07.04.2008 21:00:00.000,1.57097,1.57999,1.56723,1.57120,765081.2022
08.04.2008 21:00:00.000,1.57110,1.58651,1.56817,1.58311,766832.0995
09.04.2008 21:00:00.000,1.58308,1.59149,1.57228,1.57415,766518.7696
10.04.2008 21:00:00.000,1.57443,1.58574,1.57364,1.58101,765557.9659000001
11.04.2008 21:00:00.000,1.58101,1.58101,1.58101,1.58101,0
12.04.2008 21:00:00.000,1.58101,1.58101,1.58101,1.58101,0
13.04.2008 21:00:00.000,1.57844,1.58871,1.56704,1.58327,803077.1196000002
14.04.2008 21:00:00.000,1.58308,1.58767,1.57496,1.57900,760115.3920999999
15.04.2008 21:00:00.000,1.57888,1.59796,1.57578,1.59474,764418.0492
16.04.2008 21:00:00.000,1.59470,1.59836,1.58455,1.59065,758770.8808
17.04.2008 21:00:00.000,1.59087,1.59581,1.57102,1.58144,761616.0864999999
18.04.2008 21:00:00.000,1.58144,1.58144,1.58144,1.58144,0
19.04.2008 21:00:00.000,1.58144,1.58144,1.58144,1.58144,0
20.04.2008 21:00:00.000,1.58116,1.59476,1.57896,1.59110,765427.2603999999
21.04.2008 21:00:00.000,1.59123,1.60194,1.58323,1.59912,762687.8437000002
22.04.2008 21:00:00.000,1.59950,1.60044,1.58589,1.58891,762118.6617000002
23.04.2008 21:00:00.000,1.58910,1.58988,1.56346,1.56824,764735.5836000001
24.04.2008 21:00:00.000,1.56836,1.57077,1.55512,1.56300,762408.1516
25.04.2008 21:00:00.000,1.56300,1.56300,1.56300,1.56300,0
26.04.2008 21:00:00.000,1.56300,1.56300,1.56300,1.56300,0
27.04.2008 21:00:00.000,1.56272,1.56934,1.55910,1.56571,762236.3723
28.04.2008 21:00:00.000,1.56601,1.56642,1.55389,1.55714,763749.9522
29.04.2008 21:00:00.000,1.55723,1.56425,1.55184,1.56197,762733.1435000001
30.04.2008 21:00:00.000,1.56230,1.56442,1.54282,1.54734,763318.7841
01.05.2008 21:00:00.000,1.54744,1.54991,1.53604,1.54242,765927.7636
02.05.2008 21:00:00.000,1.54242,1.54242,1.54242,1.54242,0
03.05.2008 21:00:00.000,1.54242,1.54242,1.54242,1.54242,0
04.05.2008 21:00:00.000,1.54300,1.55205,1.54216,1.54957,725394.3630000001
05.05.2008 21:00:00.000,1.54955,1.55959,1.54505,1.55313,765492.8975999998
06.05.2008 21:00:00.000,1.55346,1.55409,1.53642,1.53925,762567.3190999998
07.05.2008 21:00:00.000,1.53909,1.54411,1.52855,1.53925,760514.2255000002
08.05.2008 21:00:00.000,1.53963,1.54896,1.53902,1.54821,758833.1428
09.05.2008 21:00:00.000,1.54821,1.54821,1.54821,1.54821,0
10.05.2008 21:00:00.000,1.54821,1.54821,1.54821,1.54821,0
11.05.2008 21:00:00.000,1.54841,1.55708,1.53639,1.55532,804063.3770999999
12.05.2008 21:00:00.000,1.55531,1.55671,1.54285,1.54725,765808.9984999999
13.05.2008 21:00:00.000,1.54764,1.54875,1.53940,1.54740,761446.9365
14.05.2008 21:00:00.000,1.54744,1.55482,1.54181,1.54472,764762.8065
15.05.2008 21:00:00.000,1.54485,1.56026,1.54351,1.55772,766348.3381
16.05.2008 21:00:00.000,1.55772,1.55772,1.55772,1.55772,0
17.05.2008 21:00:00.000,1.55772,1.55772,1.55772,1.55772,0
18.05.2008 21:00:00.000,1.55809,1.56343,1.54821,1.55102,763551.3156000001
19.05.2008 21:00:00.000,1.55108,1.56806,1.55051,1.56462,765448.2061000001
20.05.2008 21:00:00.000,1.56498,1.57967,1.56303,1.57952,765727.4731
21.05.2008 21:00:00.000,1.57957,1.58145,1.56899,1.57335,762450.1192999999
22.05.2008 21:00:00.000,1.57332,1.57949,1.56957,1.57602,763021.9684
23.05.2008 21:00:00.000,1.57602,1.57602,1.57602,1.57602,0
24.05.2008 21:00:00.000,1.57602,1.57602,1.57602,1.57602,0
25.05.2008 21:00:00.000,1.57682,1.57937,1.57399,1.57687,725539.0560999999
26.05.2008 21:00:00.000,1.57716,1.58192,1.56803,1.56915,763954.4602000001
27.05.2008 21:00:00.000,1.56903,1.57610,1.56062,1.56375,766035.8515999999
28.05.2008 21:00:00.000,1.56379,1.56651,1.54814,1.55171,764901.0696000002
29.05.2008 21:00:00.000,1.55189,1.55701,1.54602,1.55509,764042.8133999999
30.05.2008 21:00:00.000,1.55509,1.55509,1.55509,1.55509,0
31.05.2008 21:00:00.000,1.55509,1.55514,1.55509,1.55514,0
01.06.2008 21:00:00.000,1.55522,1.55901,1.54861,1.55370,803535.8400000001
02.06.2008 21:00:00.000,1.55388,1.56291,1.54095,1.54452,763500.4695999997
03.06.2008 21:00:00.000,1.54490,1.54834,1.54167,1.54402,764528.5031000001
04.06.2008 21:00:00.000,1.54413,1.56017,1.53643,1.55947,764508.8410000001
05.06.2008 21:00:00.000,1.55928,1.57785,1.55704,1.57772,761863.2072
06.06.2008 21:00:00.000,1.57772,1.57772,1.57772,1.57772,0
07.06.2008 21:00:00.000,1.57772,1.57772,1.57772,1.57772,0
08.06.2008 21:00:00.000,1.57861,1.58439,1.56174,1.56464,765075.1425000001
09.06.2008 21:00:00.000,1.56462,1.56551,1.54377,1.54674,762556.8815000004
10.06.2008 21:00:00.000,1.54689,1.55877,1.54476,1.55516,764012.6344
11.06.2008 21:00:00.000,1.55533,1.55687,1.53769,1.54392,760378.3234
12.06.2008 21:00:00.000,1.54386,1.54836,1.53008,1.53794,764206.5092000001
13.06.2008 21:00:00.000,1.53794,1.53794,1.53794,1.53794,0
14.06.2008 21:00:00.000,1.53794,1.53794,1.53794,1.53794,0
15.06.2008 21:00:00.000,1.53856,1.55198,1.53439,1.54771,724050.8653
16.06.2008 21:00:00.000,1.54752,1.55526,1.54584,1.55092,766052.6955000001
17.06.2008 21:00:00.000,1.55060,1.55407,1.54608,1.55333,762494.5938
18.06.2008 21:00:00.000,1.55343,1.55873,1.54640,1.55041,761927.192
19.06.2008 21:00:00.000,1.55035,1.56517,1.54888,1.56038,766301.6525000001
20.06.2008 21:00:00.000,1.56038,1.56038,1.56038,1.56038,0
21.06.2008 21:00:00.000,1.56038,1.56038,1.56038,1.56038,0
22.06.2008 21:00:00.000,1.56163,1.56370,1.54669,1.55182,802625.3048
23.06.2008 21:00:00.000,1.55173,1.56226,1.54910,1.55674,768113.688
24.06.2008 21:00:00.000,1.55677,1.56878,1.55344,1.56646,766134.258
25.06.2008 21:00:00.000,1.56654,1.57686,1.56259,1.57580,768000.1584
26.06.2008 21:00:00.000,1.57573,1.57939,1.57164,1.57930,764042.2599
27.06.2008 21:00:00.000,1.57930,1.57930,1.57930,1.57930,0
28.06.2008 21:00:00.000,1.57930,1.57930,1.57930,1.57930,0
29.06.2008 21:00:00.000,1.57819,1.58365,1.57284,1.57552,764701.1628
30.06.2008 21:00:00.000,1.57559,1.58265,1.57224,1.57921,763371.6672
01.07.2008 21:00:00.000,1.57924,1.58900,1.57746,1.58832,765058.9419999999
02.07.2008 21:00:00.000,1.58826,1.59122,1.56792,1.57027,765100.041
03.07.2008 21:00:00.000,1.57037,1.57278,1.56539,1.57053,763815.0869
04.07.2008 21:00:00.000,1.57053,1.57053,1.57053,1.57053,0
05.07.2008 21:00:00.000,1.57053,1.57053,1.57053,1.57053,0
06.07.2008 21:00:00.000,1.57032,1.57546,1.56080,1.57258,727332.8145999999
07.07.2008 21:00:00.000,1.57258,1.57397,1.56343,1.56703,766436.6941000001
08.07.2008 21:00:00.000,1.56679,1.57513,1.56489,1.57423,769549.0815999998
09.07.2008 21:00:00.000,1.57426,1.58032,1.56882,1.57880,770726.4474000001
10.07.2008 21:00:00.000,1.57851,1.59482,1.57615,1.59378,771098.2547000002
11.07.2008 21:00:00.000,1.59378,1.59378,1.59378,1.59378,0
12.07.2008 21:00:00.000,1.59378,1.59378,1.59378,1.59378,0
13.07.2008 21:00:00.000,1.59508,1.59718,1.58403,1.59072,808404.7968
14.07.2008 21:00:00.000,1.59073,1.60403,1.58656,1.59128,768281.4208000003
15.07.2008 21:00:00.000,1.59115,1.59487,1.57991,1.58288,770852.7697
16.07.2008 21:00:00.000,1.58268,1.58939,1.57827,1.58624,769920.2994
17.07.2008 21:00:00.000,1.58627,1.58878,1.58045,1.58472,770789.7120000003
18.07.2008 21:00:00.000,1.58472,1.58472,1.58472,1.58472,0
19.07.2008 21:00:00.000,1.58472,1.58472,1.58472,1.58472,0
20.07.2008 21:00:00.000,1.58448,1.59315,1.58274,1.59206,769249.9304000002
21.07.2008 21:00:00.000,1.59227,1.59458,1.57547,1.57862,768263.1673000001
22.07.2008 21:00:00.000,1.57845,1.57999,1.56672,1.56990,770440.7699999999
23.07.2008 21:00:00.000,1.56982,1.57146,1.56263,1.56776,768086.7736999999
24.07.2008 21:00:00.000,1.56804,1.57547,1.56604,1.57067,769306.8041999999
25.07.2008 21:00:00.000,1.57067,1.57067,1.57067,1.57067,0
26.07.2008 21:00:00.000,1.57067,1.57067,1.57067,1.57067,0
27.07.2008 21:00:00.000,1.57077,1.57693,1.56813,1.57414,730701.6886
28.07.2008 21:00:00.000,1.57409,1.57588,1.55508,1.55873,767616.7978000001
29.07.2008 21:00:00.000,1.55890,1.56176,1.55197,1.55745,773427.3341000002
30.07.2008 21:00:00.000,1.55778,1.56999,1.55671,1.56019,771073.8297999998
31.07.2008 21:00:00.000,1.56032,1.56058,1.55150,1.55619,771530.6577999999
01.08.2008 21:00:00.000,1.55619,1.55619,1.55619,1.55619,0
02.08.2008 21:00:00.000,1.55619,1.55619,1.55619,1.55619,0
03.08.2008 21:00:00.000,1.55648,1.56316,1.55533,1.55746,808668.8476
04.08.2008 21:00:00.000,1.55772,1.55815,1.54456,1.54552,773183.5068
05.08.2008 21:00:00.000,1.54545,1.55172,1.53961,1.54080,767981.1268
06.08.2008 21:00:00.000,1.54095,1.55023,1.53081,1.53252,773105.0333
07.08.2008 21:00:00.000,1.53232,1.53359,1.49950,1.50056,774454.7288
08.08.2008 21:00:00.000,1.50056,1.50056,1.50056,1.50056,0
09.08.2008 21:00:00.000,1.50056,1.50056,1.50056,1.50056,0
10.08.2008 21:00:00.000,1.50030,1.50847,1.48793,1.49109,771968.1723
11.08.2008 21:00:00.000,1.49094,1.49656,1.48126,1.49262,773147.9155000002
12.08.2008 21:00:00.000,1.49257,1.49806,1.48404,1.49192,763942.088
13.08.2008 21:00:00.000,1.49192,1.49504,1.47752,1.48252,769004.1796
14.08.2008 21:00:00.000,1.48287,1.48287,1.46560,1.46880,768634.7852999999
15.08.2008 21:00:00.000,1.46880,1.46880,1.46880,1.46880,0
16.08.2008 21:00:00.000,1.46880,1.46880,1.46880,1.46880,0
17.08.2008 21:00:00.000,1.47018,1.47685,1.46853,1.46943,731797.7949
18.08.2008 21:00:00.000,1.46957,1.47944,1.46282,1.47754,764929.3974
19.08.2008 21:00:00.000,1.47771,1.48068,1.46695,1.47450,770078.0551
20.08.2008 21:00:00.000,1.47480,1.49034,1.47298,1.48983,773302.9676000001
21.08.2008 21:00:00.000,1.48994,1.49094,1.47578,1.47919,769862.1129
22.08.2008 21:00:00.000,1.47919,1.47919,1.47919,1.47919,0
23.08.2008 21:00:00.000,1.47919,1.47919,1.47919,1.47919,0
24.08.2008 21:00:00.000,1.47813,1.48077,1.46941,1.47557,811325.6104000001
25.08.2008 21:00:00.000,1.47548,1.47624,1.45665,1.46528,779649.5045999998
26.08.2008 21:00:00.000,1.46568,1.47778,1.46329,1.47252,783467.3135999999
27.08.2008 21:00:00.000,1.47297,1.48113,1.46711,1.47065,785359.7927
28.08.2008 21:00:00.000,1.47064,1.47684,1.46379,1.46738,787059.3272
29.08.2008 21:00:00.000,1.46738,1.46738,1.46738,1.46738,0
30.08.2008 21:00:00.000,1.46738,1.46738,1.46738,1.46738,0
31.08.2008 21:00:00.000,1.46778,1.47228,1.45792,1.46153,743087.7212
01.09.2008 21:00:00.000,1.46172,1.46187,1.44632,1.45176,784211.2671999999
02.09.2008 21:00:00.000,1.45188,1.45325,1.43821,1.44967,783505.6984999998
03.09.2008 21:00:00.000,1.44965,1.45448,1.43139,1.43243,778133.4931000001
04.09.2008 21:00:00.000,1.43247,1.43473,1.41965,1.42676,781368.7803000001
05.09.2008 21:00:00.000,1.42676,1.42676,1.42676,1.42676,0
06.09.2008 21:00:00.000,1.42676,1.42676,1.42676,1.42676,0
07.09.2008 21:00:00.000,1.42668,1.44294,1.40520,1.41288,823662.2833
08.09.2008 21:00:00.000,1.41295,1.42277,1.40461,1.41324,782628.0059
09.09.2008 21:00:00.000,1.41336,1.41816,1.39903,1.39992,785466.7722
10.09.2008 21:00:00.000,1.39993,1.40000,1.38788,1.39977,784588.4999
11.09.2008 21:00:00.000,1.39984,1.42339,1.39712,1.42228,783007.7113999999
12.09.2008 21:00:00.000,1.42228,1.42228,1.42228,1.42228,0
13.09.2008 21:00:00.000,1.42228,1.42228,1.42228,1.42228,0
14.09.2008 21:00:00.000,1.42283,1.44831,1.40826,1.42427,744311.0004000001
15.09.2008 21:00:00.000,1.42426,1.42900,1.40723,1.41312,783373.5832
16.09.2008 21:00:00.000,1.41298,1.43842,1.40751,1.43376,784038.7102000001
17.09.2008 21:00:00.000,1.43373,1.45413,1.42776,1.43478,783642.8774000002
18.09.2008 21:00:00.000,1.43467,1.44995,1.41504,1.44666,786968.329
19.09.2008 21:00:00.000,1.44666,1.44666,1.44666,1.44666,0
20.09.2008 21:00:00.000,1.44666,1.44666,1.44666,1.44666,0
21.09.2008 21:00:00.000,1.44708,1.48655,1.44345,1.47757,776178.4076999997
22.09.2008 21:00:00.000,1.47733,1.48270,1.46207,1.46490,780335.504
23.09.2008 21:00:00.000,1.46456,1.47465,1.46093,1.46207,785115.9465000001
24.09.2008 21:00:00.000,1.46195,1.47677,1.45588,1.46080,783512.7450000001
25.09.2008 21:00:00.000,1.46103,1.46795,1.45544,1.46128,789320.6363
26.09.2008 21:00:00.000,1.46128,1.46128,1.46128,1.46128,0
27.09.2008 21:00:00.000,1.46128,1.46128,1.46128,1.46128,0
28.09.2008 21:00:00.000,1.45821,1.45821,1.43011,1.44366,1534510.1659999997
29.09.2008 21:00:00.000,1.44297,1.44364,1.40083,1.40920,814892.5291999999
30.09.2008 21:00:00.000,1.40901,1.41750,1.39765,1.40100,806139.1983000002
01.10.2008 21:00:00.000,1.40100,1.40330,1.37480,1.38220,829107.3359
02.10.2008 21:00:00.000,1.38210,1.39090,1.37035,1.37750,690430.8525
03.10.2008 21:00:00.000,1.37750,1.37750,1.37750,1.37750,0
04.10.2008 21:00:00.000,1.37750,1.37750,1.37750,1.37750,0
05.10.2008 21:00:00.000,1.36706,1.37115,1.34445,1.35035,965106.8120000002
06.10.2008 21:00:00.000,1.35030,1.37445,1.34815,1.35900,548157.8726
07.10.2008 21:00:00.000,1.35900,1.37541,1.35455,1.36537,684831.627
08.10.2008 21:00:00.000,1.36537,1.37847,1.35804,1.36019,176830.6547
09.10.2008 21:00:00.000,1.36024,1.36436,1.32598,1.34107,177182.56220000001
10.10.2008 21:00:00.000,1.34107,1.34107,1.34107,1.34107,0
11.10.2008 21:00:00.000,1.34107,1.34107,1.34107,1.34107,0
12.10.2008 21:00:00.000,1.35699,1.36809,1.34567,1.35777,212090.96640000003
13.10.2008 21:00:00.000,1.35797,1.37656,1.35762,1.36179,173306.9159
14.10.2008 21:00:00.000,1.36173,1.36865,1.34863,1.34995,172571.1026999999
15.10.2008 21:00:00.000,1.34979,1.35349,1.33491,1.34542,170920.63100000008
16.10.2008 21:00:00.000,1.34539,1.35146,1.33877,1.34092,170453.55569999997
17.10.2008 21:00:00.000,1.34092,1.34092,1.34092,1.34092,0
18.10.2008 21:00:00.000,1.34092,1.34092,1.34092,1.34092,0
19.10.2008 21:00:00.000,1.34262,1.35304,1.32886,1.33430,723544.1972999999
20.10.2008 21:00:00.000,1.33420,1.33598,1.30518,1.30628,690400.3137
21.10.2008 21:00:00.000,1.30626,1.30775,1.27696,1.28521,691581.7365000001
22.10.2008 21:00:00.000,1.28519,1.29346,1.27289,1.29333,693839.3906
23.10.2008 21:00:00.000,1.29341,1.30034,1.24956,1.26210,706006.8399
24.10.2008 21:00:00.000,1.26210,1.26210,1.26210,1.26210,0
25.10.2008 21:00:00.000,1.26210,1.26210,1.26210,1.26210,0
26.10.2008 21:00:00.000,1.25583,1.26798,1.23347,1.24934,1303423.6028
27.10.2008 21:00:00.000,1.24919,1.27440,1.23310,1.26845,785005.1632000001
28.10.2008 21:00:00.000,1.26845,1.29945,1.26275,1.29617,563517.6941999999
29.10.2008 21:00:00.000,1.29625,1.32895,1.28065,1.29160,523093.34959999996
30.10.2008 21:00:00.000,1.29145,1.29230,1.26685,1.27300,551707.3626
31.10.2008 21:00:00.000,1.27300,1.27326,1.27300,1.27326,0
01.11.2008 21:00:00.000,1.27326,1.27326,1.27326,1.27326,0
02.11.2008 22:00:00.000,1.27485,1.28995,1.25965,1.26445,627446.5404000002
03.11.2008 22:00:00.000,1.26445,1.30495,1.25275,1.29825,846681.2608
04.11.2008 22:00:00.000,1.29830,1.31160,1.27950,1.29575,888214.6603
05.11.2008 22:00:00.000,1.29580,1.29585,1.26805,1.27150,809880.9649
06.11.2008 22:00:00.000,1.27150,1.28510,1.26545,1.27210,713677.7375
07.11.2008 22:00:00.000,1.27210,1.27210,1.27210,1.27210,0
08.11.2008 22:00:00.000,1.27210,1.27210,1.27210,1.27210,0
09.11.2008 22:00:00.000,1.28184,1.29275,1.27180,1.27505,832397.2260999999
10.11.2008 22:00:00.000,1.27505,1.28015,1.25080,1.25230,812727.3524
11.11.2008 22:00:00.000,1.25245,1.26330,1.24680,1.25080,944632.0576
12.11.2008 22:00:00.000,1.25075,1.28535,1.23895,1.27705,812556.7346000002
13.11.2008 22:00:00.000,1.27700,1.28300,1.25810,1.26070,555332.6589000002
14.11.2008 22:00:00.000,1.26070,1.26070,1.26070,1.26070,0
15.11.2008 22:00:00.000,1.26070,1.26070,1.26070,1.26070,0
16.11.2008 22:00:00.000,1.25321,1.27425,1.25145,1.26495,680851.1627000001
17.11.2008 22:00:00.000,1.26510,1.27010,1.25680,1.26195,803746.1669999999
18.11.2008 22:00:00.000,1.26200,1.28145,1.24850,1.24890,737075.4990000001
19.11.2008 22:00:00.000,1.24890,1.25945,1.24375,1.24550,748410.5508
20.11.2008 22:00:00.000,1.24550,1.26385,1.24245,1.25895,709339.2848
21.11.2008 22:00:00.000,1.25895,1.25895,1.25895,1.25895,0
22.11.2008 22:00:00.000,1.25895,1.25895,1.25895,1.25895,0
23.11.2008 22:00:00.000,1.25905,1.29565,1.25695,1.29550,1114590.3842000002
24.11.2008 22:00:00.000,1.29545,1.30820,1.28045,1.30655,1030356.1578999998
25.11.2008 22:00:00.000,1.30655,1.30720,1.28195,1.28820,850788.0626000002
26.11.2008 22:00:00.000,1.28815,1.29690,1.28615,1.29050,624355.2423
27.11.2008 22:00:00.000,1.29055,1.29580,1.26455,1.26930,750618.5681000001
28.11.2008 22:00:00.000,1.26930,1.26930,1.26930,1.26930,0
29.11.2008 22:00:00.000,1.26930,1.26930,1.26930,1.26930,0
30.11.2008 22:00:00.000,1.27103,1.27146,1.25830,1.26110,810877.4044
01.12.2008 22:00:00.000,1.26120,1.27670,1.25625,1.27150,738512.9751
02.12.2008 22:00:00.000,1.27150,1.27425,1.26035,1.27180,909907.6936
03.12.2008 22:00:00.000,1.27180,1.28490,1.25500,1.27780,1147807.1436
04.12.2008 22:00:00.000,1.27775,1.28015,1.26275,1.27243,936740.0032999999
05.12.2008 22:00:00.000,1.27243,1.27243,1.27243,1.27243,0
06.12.2008 22:00:00.000,1.27243,1.27243,1.27243,1.27243,0
07.12.2008 22:00:00.000,1.27280,1.29680,1.27186,1.29645,779134.3039999998
